,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage/LotArea,GrLivArea/LotArea,YearBuiltSubtracted,YearRemodAddSubtracted,YrSoldSubtracted,CombinedBaths,LotAreaSquared,OverallQualSquared,OverallCondSquared,FullBathSquared,HalfBathSquared,CombinedBathsSquared,TotRmsAbvGrdSquared,LotFrontage/LotAreaSquared,GrLivArea/LotAreaSquared,YearBuiltSubtractedSquared,YearRemodAddSubtractedSquared,YrSoldSubtractedSquared,LotFrontageLogged,LotAreaLogged,OverallQualLogged,OverallCondLogged,YearBuiltLogged,YearRemodAddLogged,1stFlrSFLogged,GrLivAreaLogged,TotRmsAbvGrdLogged,MoSoldLogged,YrSoldLogged,LotFrontage/LotAreaLogged,GrLivArea/LotAreaLogged,YearBuiltSubtractedLogged,YearRemodAddSubtractedLogged,YrSoldSubtractedLogged,CombinedBathsLogged,LotAreaSquaredLogged,OverallQualSquaredLogged,OverallCondSquaredLogged,CombinedBathsSquaredLogged,TotRmsAbvGrdSquaredLogged,LotFrontage/LotAreaSquaredLogged,GrLivArea/LotAreaSquaredLogged,YearBuiltSubtractedSquaredLogged,YearRemodAddSubtractedSquaredLogged,YrSoldSubtractedSquaredLogged
223,1684,60,RL,63.0,10928,Pave,No Value,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,100,0,0,0,0,0,No Value,No Value,No Value,0,6,2009,WD,Normal,0.005765007320644217,0.13323572474377746,0.07142857142857142,0.07142857142857142,0.1,2.5,119421184,49,25,4,1,6.25,64,3.3235309407081413e-05,0.017751758347999632,0.00510204081632653,0.00510204081632653,0.010000000000000002,1.7993405494535817,4.038540686337457,0.8450980400142568,0.6989700043360189,3.302114376956201,3.302114376956201,2.862131379313037,3.1631613749770184,0.9030899869919435,0.7781512503836436,3.3029799367482493,-2.2392001368838756,-0.875379311360439,-1.146128035678238,-1.146128035678238,-1.0,0.3979400086720376,8.077081372674915,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.806179973983887,-4.478400273767751,-1.750758622720878,-2.292256071356476,-2.292256071356476,-2.0
224,1685,60,RL,57.0,8918,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,745.0,745.0,GasA,Ex,Y,SBrkr,745,745,0,1490,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,392.0,TA,TA,Y,36,20,0,0,0,0,No Value,No Value,No Value,0,7,2009,WD,Normal,0.006391567616057412,0.16707782013904462,0.07142857142857142,0.07692307692307693,0.1,2.5,79530724,36,25,4,1,6.25,49,4.0852136590633824e-05,0.027914997982414945,0.00510204081632653,0.00591715976331361,0.010000000000000002,1.7558748556724915,3.9502674680135885,0.7781512503836436,0.6989700043360189,3.302114376956201,3.302330928684399,2.8721562727482928,3.173186268412274,0.8450980400142568,0.8450980400142568,3.3029799367482493,-2.194392612341097,-0.7770811996013144,-1.146128035678238,-1.1139433523068367,-1.0,0.3979400086720376,7.900534936027177,1.5563025007672873,1.3979400086720377,0.7958800173440752,1.6901960800285136,-4.388785224682194,-1.5541623992026288,-2.292256071356476,-2.2278867046136734,-2.0
225,1686,120,RL,43.0,3182,Pave,No Value,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1204.0,1220.0,GasA,Ex,Y,SBrkr,1220,0,0,1220,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,100,16,0,0,0,0,No Value,No Value,No Value,0,8,2009,WD,Normal,0.013513513513513514,0.3834066624764299,0.07142857142857142,0.07692307692307693,0.1,2.0,10125124,49,25,4,0,4.0,25,0.00018261504747991238,0.14700066883131505,0.00510204081632653,0.00591715976331361,0.010000000000000002,1.6334684555795864,3.502700175310563,0.8450980400142568,0.6989700043360189,3.302114376956201,3.302330928684399,3.0863598306747484,3.0863598306747484,0.6989700043360189,0.9030899869919435,3.3029799367482493,-1.8692317197309762,-0.4163403446358145,-1.146128035678238,-1.1139433523068367,-1.0,0.3010299956639812,7.005400350621126,1.6901960800285136,1.3979400086720377,0.6020599913279624,1.3979400086720377,-3.7384634394619525,-0.832680689271629,-2.292256071356476,-2.2278867046136734,-2.0
226,1687,80,RL,59.0,9434,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,No Value,No Value,No Value,0,8,2009,WD,Normal,0.006253974984100063,0.1456434174263303,0.06666666666666667,0.07142857142857142,0.1,2.5,89000356,49,25,4,1,6.25,36,3.911220310174939e-05,0.021212005039620292,0.0044444444444444444,0.00510204081632653,0.010000000000000002,1.7708520116421442,3.974695871909683,0.8450980400142568,0.6989700043360189,3.301897717195208,3.302114376956201,2.8715729355458786,3.137986732723532,0.7781512503836436,0.9030899869919435,3.3029799367482493,-2.203843860267539,-0.8367091391861514,-1.1760912590556813,-1.146128035678238,-1.0,0.3979400086720376,7.949391743819366,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.5563025007672873,-4.407687720535078,-1.6734182783723028,-2.3521825181113627,-2.292256071356476,-2.0
227,1688,60,RL,62.0,7984,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,868.0,868.0,GasA,Ex,Y,SBrkr,868,762,0,1630,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,436.0,TA,TA,Y,120,48,0,0,0,0,No Value,No Value,No Value,0,9,2009,WD,Normal,0.0077655310621242485,0.20415831663326653,0.06666666666666667,0.07142857142857142,0.1,2.5,63744256,49,25,4,1,6.25,49,6.030347267681656e-05,0.041680618250529114,0.0044444444444444444,0.00510204081632653,0.010000000000000002,1.792391689498254,3.9022205282793148,0.8450980400142568,0.6989700043360189,3.301897717195208,3.302114376956201,2.938519725176492,3.2121876044039577,0.8450980400142568,0.9542425094393249,3.3029799367482493,-2.109828838781061,-0.6900329238753569,-1.1760912590556813,-1.146128035678238,-1.0,0.3979400086720376,7.8044410565586295,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.6901960800285136,-4.219657677562122,-1.3800658477507137,-2.3521825181113627,-2.292256071356476,-2.0
228,1689,60,RL,61.0,10125,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,846.0,846.0,GasA,Ex,Y,SBrkr,846,748,0,1594,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,434.0,TA,TA,Y,300,48,0,0,0,0,No Value,MnPrv,No Value,0,7,2009,WD,Normal,0.006024691358024691,0.1574320987654321,0.06666666666666667,0.06666666666666667,0.1,2.5,102515625,49,25,4,1,6.25,49,3.6296905959457396e-05,0.024784865721688767,0.0044444444444444444,0.0044444444444444444,0.010000000000000002,1.7853298350107671,4.005395031886706,0.8450980400142568,0.6989700043360189,3.301897717195208,3.301897717195208,2.9273703630390235,3.2024883170600935,0.8450980400142568,0.8450980400142568,3.3029799367482493,-2.220065196875939,-0.8029067148266126,-1.1760912590556813,-1.1760912590556813,-1.0,0.3979400086720376,8.010790063773412,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.6901960800285136,-4.440130393751878,-1.6058134296532252,-2.3521825181113627,-2.3521825181113627,-2.0
229,1690,60,RL,63.0,8965,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,652.0,Unf,0.0,130.0,782.0,GasA,Ex,Y,SBrkr,806,683,0,1489,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,0,75,0,0,0,0,No Value,No Value,No Value,0,6,2009,WD,Normal,0.007027328499721138,0.166090351366425,0.0625,0.0625,0.1,2.5,80371225,49,25,4,1,6.25,64,4.938334584299294e-05,0.027586004817022513,0.00390625,0.00390625,0.010000000000000002,1.7993405494535817,3.952550293898202,0.8450980400142568,0.6989700043360189,3.3016809492935764,3.3016809492935764,2.906335041805091,3.1728946977521764,0.9030899869919435,0.7781512503836436,3.3029799367482493,-2.15320974444462,-0.7796555961460254,-1.2041199826559248,-1.2041199826559248,-1.0,0.3979400086720376,7.905100587796404,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.806179973983887,-4.30641948888924,-1.559311192292051,-2.4082399653118496,-2.4082399653118496,-2.0
230,1691,60,RL,63.0,8174,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,494.0,Unf,0.0,204.0,698.0,GasA,Ex,Y,SBrkr,698,644,0,1342,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,393.0,TA,TA,Y,100,56,0,0,0,0,No Value,No Value,No Value,0,5,2009,WD,Normal,0.007707364815267923,0.16417910447761194,0.0625,0.0625,0.1,2.5,66814276,49,25,4,1,6.25,49,5.9403472395629945e-05,0.026954778347070617,0.00390625,0.00390625,0.010000000000000002,1.7993405494535817,3.912434633375575,0.8450980400142568,0.6989700043360189,3.3016809492935764,3.3016809492935764,2.843855422623161,3.1277525158329733,0.8450980400142568,0.6989700043360189,3.3029799367482493,-2.113094083921993,-0.7846821175426014,-1.2041199826559248,-1.2041199826559248,-1.0,0.3979400086720376,7.82486926675115,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.6901960800285136,-4.226188167843986,-1.5693642350852028,-2.4082399653118496,-2.4082399653118496,-2.0
231,1692,60,RL,63.0,12891,Pave,No Value,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,No Value,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,651.0,Unf,0.0,219.0,870.0,GasA,Ex,Y,SBrkr,878,1126,0,2004,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,3.0,644.0,TA,TA,Y,0,48,0,0,0,0,No Value,No Value,No Value,0,7,2009,WD,Normal,0.004887130556202001,0.1554572957877589,0.058823529411764705,0.058823529411764705,0.1,2.5,166177881,64,25,4,1,6.25,64,2.388404507336328e-05,0.024166970813642764,0.0034602076124567475,0.0034602076124567475,0.010000000000000002,1.7993405494535817,4.110286608403565,0.9030899869919435,0.6989700043360189,3.3014640731433,3.3014640731433,2.9434945159061026,3.301897717195208,0.9030899869919435,0.8450980400142568,3.3029799367482493,-2.310946058949984,-0.8083888912083576,-1.2304489213782739,-1.2304489213782739,-1.0,0.3979400086720376,8.22057321680713,1.806179973983887,1.3979400086720377,0.7958800173440752,1.806179973983887,-4.621892117899968,-1.616777782416715,-2.4608978427565478,-2.4608978427565478,-2.0
232,1693,80,RL,61.0,9734,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,241.0,Rec,113.0,30.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No Value,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,No Value,0,5,2009,WD,Normal,0.006266694062050544,0.14115471543044997,0.06666666666666667,0.06666666666666667,0.1,2.5,94750756,49,25,4,1,6.25,49,3.927145446733955e-05,0.01992465368825131,0.0044444444444444444,0.0044444444444444444,0.010000000000000002,1.7853298350107671,3.9882913419074875,0.8450980400142568,0.6989700043360189,3.301897717195208,3.301897717195208,2.8715729355458786,3.137986732723532,0.8450980400142568,0.6989700043360189,3.3029799367482493,-2.2029615068967208,-0.850304609183956,-1.1760912590556813,-1.1760912590556813,-1.0,0.3979400086720376,7.976582683814975,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.6901960800285136,-4.4059230137934415,-1.700609218367912,-2.3521825181113627,-2.3521825181113627,-2.0
233,1694,60,RL,42.0,8433,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,683.0,Unf,0.0,111.0,794.0,GasA,Ex,Y,SBrkr,819,695,0,1514,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,394.0,TA,TA,Y,0,72,0,0,0,0,No Value,No Value,No Value,0,6,2009,WD,Normal,0.004980434009249377,0.17953278785722757,0.05263157894736842,0.05263157894736842,0.1,2.5,71115489,36,25,4,1,6.25,49,2.4804722920487824e-05,0.03223202191578828,0.0027700831024930744,0.0027700831024930744,0.010000000000000002,1.6232492903979006,3.925982100327103,0.7781512503836436,0.6989700043360189,3.3010299956639813,3.3010299956639813,2.9132839017604186,3.180125875164054,0.8450980400142568,0.7781512503836436,3.3029799367482493,-2.3027328099292026,-0.7458562251630492,-1.278753600952829,-1.278753600952829,-1.0,0.3979400086720376,7.851964200654206,1.5563025007672873,1.3979400086720377,0.7958800173440752,1.6901960800285136,-4.605465619858405,-1.4917124503260983,-2.557507201905658,-2.557507201905658,-2.0
234,1695,80,RL,62.0,7750,Pave,No Value,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,RFn,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,No Value,0,3,2009,WD,Normal,0.008,0.18451612903225806,0.05,0.05263157894736842,0.1,2.5,60062500,49,25,4,1,6.25,49,6.4e-05,0.0340462018730489,0.0025000000000000005,0.0027700831024930744,0.010000000000000002,1.792391689498254,3.88930170250631,0.8450980400142568,0.6989700043360189,3.300812794118117,3.3010299956639813,2.8887409606828927,3.155336037465062,0.8450980400142568,0.47712125471966244,3.3029799367482493,-2.0969100130080562,-0.7339656650412485,-1.3010299956639813,-1.278753600952829,-1.0,0.3979400086720376,7.77860340501262,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.6901960800285136,-4.1938200260161125,-1.467931330082497,-2.6020599913279625,-2.557507201905658,-2.0
235,1696,60,RL,63.0,15896,Pave,No Value,IR2,Lvl,CulDSac,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,ALQ,913.0,Unf,0.0,264.0,1177.0,GasA,Ex,Y,SBrkr,1223,1089,0,2312,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,658.0,TA,TA,Y,298,0,0,0,0,0,No Value,No Value,No Value,0,5,2009,WD,Normal,0.0039632611977856065,0.14544539506794163,0.05,0.05,0.1,2.5,252682816,49,25,4,1,6.25,64,1.5707439321873e-05,0.02115436294646962,0.0025000000000000005,0.0025000000000000005,0.010000000000000002,1.7993405494535817,4.201287854101759,0.8450980400142568,0.6989700043360189,3.300812794118117,3.300812794118117,3.0874264570362855,3.3639878297484915,0.9030899869919435,0.6989700043360189,3.3029799367482493,-2.401947304648177,-0.8373000243532672,-1.3010299956639813,-1.3010299956639813,-1.0,0.3979400086720376,8.402575708203518,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.806179973983887,-4.803894609296354,-1.6746000487065344,-2.6020599913279625,-2.6020599913279625,-2.0
236,1697,80,RL,64.0,7848,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,6,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,410.0,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,No Value,0,6,2009,WD,Normal,0.00815494393476045,0.18221202854230378,0.05,0.05,0.1,2.5,61591104,49,36,4,1,6.25,49,6.650311057908624e-05,0.03320122334550133,0.0025000000000000005,0.0025000000000000005,0.010000000000000002,1.806179973983887,3.894758994371892,0.8450980400142568,0.7781512503836436,3.300812794118117,3.300812794118117,2.8887409606828927,3.155336037465062,0.8450980400142568,0.7781512503836436,3.3029799367482493,-2.088579020388005,-0.7394229569068302,-1.3010299956639813,-1.3010299956639813,-1.0,0.3979400086720376,7.789517988743784,1.6901960800285136,1.5563025007672873,0.7958800173440752,1.6901960800285136,-4.17715804077601,-1.4788459138136605,-2.6020599913279625,-2.6020599913279625,-2.0
237,1698,60,RL,106.0,12720,Pave,No Value,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1173.0,Unf,0.0,282.0,1455.0,GasA,Ex,Y,SBrkr,1466,1221,0,2687,1.0,0.0,2,1,4,1,Gd,10,Typ,2,TA,BuiltIn,2000.0,RFn,3.0,810.0,TA,TA,Y,252,30,0,0,0,0,No Value,No Value,No Value,0,9,2009,WD,Normal,0.008333333333333333,0.21124213836477987,0.05263157894736842,0.05263157894736842,0.1,2.5,161798400,64,25,4,1,6.25,100,6.944444444444444e-05,0.044623241020924805,0.0027700831024930744,0.0027700831024930744,0.010000000000000002,2.0253058652647704,4.104487111312395,0.9030899869919435,0.6989700043360189,3.3010299956639813,3.3010299956639813,3.166133970305109,3.4292676664331685,1.0,0.9542425094393249,3.3029799367482493,-2.0791812460476247,-0.6752194448792266,-1.278753600952829,-1.278753600952829,-1.0,0.3979400086720376,8.20897422262479,1.806179973983887,1.3979400086720377,0.7958800173440752,2.0,-4.158362492095249,-1.3504388897584532,-2.557507201905658,-2.557507201905658,-2.0
238,1699,20,RL,88.0,10750,Pave,No Value,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634.0,Gd,TA,PConc,Gd,TA,Av,BLQ,236.0,GLQ,1526.0,262.0,2024.0,GasA,Ex,Y,SBrkr,2063,0,0,2063,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,1994.0,Fin,3.0,815.0,TA,TA,Y,182,56,0,0,0,0,No Value,No Value,No Value,0,6,2009,WD,Normal,0.008186046511627907,0.19190697674418605,0.04,0.041666666666666664,0.1,2.0,115562500,64,25,4,0,4.0,49,6.701135749053544e-05,0.036828287723093565,0.0016,0.001736111111111111,0.010000000000000002,1.9444826721501687,4.031408464251625,0.9030899869919435,0.6989700043360189,3.2997251539756367,3.299942900022767,3.3144992279731516,3.3144992279731516,0.8450980400142568,0.7781512503836436,3.3029799367482493,-2.0869257921014555,-0.7169092362784726,-1.3979400086720375,-1.3802112417116061,-1.0,0.3010299956639812,8.06281692850325,1.806179973983887,1.3979400086720377,0.6020599913279624,1.6901960800285136,-4.173851584202911,-1.4338184725569452,-2.795880017344075,-2.7604224834232123,-2.0
239,1700,60,RL,79.0,9085,Pave,No Value,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,286.0,Gd,TA,PConc,Gd,TA,No,GLQ,816.0,Unf,0.0,254.0,1070.0,GasA,Ex,Y,SBrkr,1094,967,0,2061,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,2.0,647.0,TA,TA,Y,296,102,209,0,0,0,No Value,No Value,No Value,0,11,2009,WD,Normal,0.008695652173913044,0.22685745734727572,0.041666666666666664,0.043478260869565216,0.1,2.5,82537225,49,25,4,1,6.25,49,7.561436672967865e-05,0.051464305954071025,0.001736111111111111,0.0018903591682419658,0.010000000000000002,1.8976270912904414,3.958324931644053,0.8450980400142568,0.6989700043360189,3.299942900022767,3.3001605369513523,3.039017321997412,3.3140779917792127,0.8450980400142568,1.0413926851582251,3.3029799367482493,-2.060697840353612,-0.6442469398648403,-1.3802112417116061,-1.3617278360175928,-1.0,0.3979400086720376,7.916649863288106,1.6901960800285136,1.3979400086720377,0.7958800173440752,1.6901960800285136,-4.121395680707224,-1.2884938797296805,-2.7604224834232123,-2.7234556720351857,-2.0
240,1701,60,RL,88.0,11692,Pave,No Value,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,549.0,1173.0,GasA,Ex,Y,SBrkr,1215,1017,0,2232,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,RFn,2.0,623.0,TA,TA,Y,173,165,0,0,0,0,No Value,No Value,No Value,0,10,2009,WD,Normal,0.00752651385562778,0.19089976052001367,0.038461538461538464,0.04,0.1,2.5,136702864,64,25,4,1,6.25,64,5.664841081895695e-05,0.03644271856659857,0.0014792899408284025,0.0016,0.010000000000000002,1.9444826721501687,4.067888806685398,0.9030899869919435,0.6989700043360189,3.2995072987004876,3.2997251539756367,3.084576277934331,3.348694190265541,0.9030899869919435,1.0,3.3029799367482493,-2.12340613453523,-0.7191946164198577,-1.414973347970818,-1.3979400086720375,-1.0,0.3979400086720376,8.135777613370797,1.806179973983887,1.3979400086720377,0.7958800173440752,1.806179973983887,-4.24681226907046,-1.4383892328397154,-2.829946695941636,-2.795880017344075,-2.0
241,1702,20,RL,86.0,11194,Pave,No Value,IR1,Lvl,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1696.0,1696.0,GasA,Ex,Y,SBrkr,1696,0,0,1696,0.0,0.0,2,0,3,1,Gd,7,Typ,0,No Value,Attchd,2008.0,RFn,3.0,972.0,TA,TA,Y,120,56,0,0,0,0,No Value,No Value,No Value,0,9,2009,WD,Normal,0.00768268715383241,0.15150973735929962,0.09090909090909091,0.09090909090909091,0.1,2.0,125305636,64,25,4,0,4.0,49,5.9023681903661535e-05,0.022955200514683954,0.008264462809917356,0.008264462809917356,0.010000000000000002,1.9344984512435677,4.048985302570711,0.9030899869919435,0.6989700043360189,3.3027637084729817,3.3027637084729817,3.229425847920695,3.229425847920695,0.8450980400142568,0.9542425094393249,3.3029799367482493,-2.1144868513271433,-0.819559454650016,-1.041392685158225,-1.041392685158225,-1.0,0.3010299956639812,8.097970605141422,1.806179973983887,1.3979400086720377,0.6020599913279624,1.6901960800285136,-4.228973702654287,-1.639118909300032,-2.0827853703164503,-2.0827853703164503,-2.0
242,1703,20,RL,78.0,10206,Pave,No Value,Reg,Lvl,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1614.0,1614.0,GasA,Ex,Y,SBrkr,1658,0,0,1658,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,726.0,TA,TA,Y,144,44,0,0,0,0,No Value,No Value,No Value,0,9,2009,WD,Normal,0.007642563198118754,0.16245345874975506,0.09090909090909091,0.09090909090909091,0.1,2.5,104162436,64,25,4,1,6.25,49,5.8408772237239155e-05,0.02639112625975837,0.008264462809917356,0.008264462809917356,0.010000000000000002,1.8920946026904804,4.008855563996213,0.9030899869919435,0.6989700043360189,3.3027637084729817,3.3027637084729817,3.2195845262142546,3.2195845262142546,0.8450980400142568,0.9542425094393249,3.3029799367482493,-2.116760961305732,-0.7892710377819578,-1.041392685158225,-1.041392685158225,-1.0,0.3979400086720376,8.017711127992426,1.806179973983887,1.3979400086720377,0.7958800173440752,1.6901960800285136,-4.233521922611464,-1.5785420755639157,-2.0827853703164503,-2.0827853703164503,-2.0
